https://pid.uba.uva.nl/ark:/88238/b1990032100310205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032697170205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032796390205131,gegoten,penning
https://pid.uba.uva.nl/ark:/88238/b1990031986890205131,gemaakt,medische
https://pid.uba.uva.nl/ark:/88238/b1990032095570205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032731480205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990032765460205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990032000890205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990031981210205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032106490205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032742190205131,gemaakt,schilderij
https://pid.uba.uva.nl/ark:/88238/b1990032093340205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990031729650205131,geschilderd,schilderij
https://pid.uba.uva.nl/ark:/88238/b1990031994790205131,gemaakt,onderzoekscollectie
